assembly_id,numSeqs,n50,smallest,largest,totLen,K,M,d,D,L,e,t,time,gz_size,ut_weight,ut_optimum,ut_max,ut_result,ut_time,brm_weight,brm_optimum,brm_max,brm_time,brm_total,brm_good,brm_bad,brm_paired,brm_unpaired,brm_proper_pair,brm_improper_pair,brm_proper_orientation,brm_improper_orientation,brm_both_mapped,brm_same_contig,brm_realistic,brm_unrealistic,brm_result,rba_weight,rba_optimum,rba_max,rba_time,rba_result,rba_query_hits,rba_target_hits,rba_mean_q_bitscore,rba_mean_t_bitscore
8651,120,260,123,982,33939,61,0,0,0,200,2,7,18.14749073,10995,1.0,0,120.0,14,2.981632477,1.0,26000,26000.0,17.624509166,94,89,358,146.007,186.517,1.0,0.0,1.0,0.184968066,13726,13725,0,13725,0,13725,0,13725,0,0,0,0,0,0
8652,120,260,123,982,33939,61,0,0,0,200,2,12,18.662520093,10995,1.0,0,120.0,14,2.582925247,1.0,26000,26000.0,18.898541732,94,89,358,146.007,186.517,1.0,0.0,1.0,0.186831844,13726,13725,0,13725,0,13725,0,13725,0,0,0,0,0,0
8653,54,292,185,982,16735,61,0,0,0,200,7,2,17.813185503,5555,1.0,0,54.0,4,2.13502115,1.0,26000,26000.0,17.931981475,41,40,213,159.683,191.707,1.0,0.0,1.0,0.170981067,9822,9822,0,9822,0,9822,0,9822,0,0,0,0,0,0
8654,54,292,185,982,16735,61,0,0,0,200,7,7,17.560844829,5555,1.0,0,54.0,4,2.214903013,1.0,26000,26000.0,17.880011254,42,40,213,159.229,185.114,1.0,0.0,1.0,0.231719276,9822,9822,0,9822,0,9822,0,9822,0,0,0,0,0,0
8655,54,292,185,982,16735,61,0,0,0,200,7,12,19.583976581,5555,1.0,0,54.0,4,2.283798464,1.0,26000,26000.0,17.89658309,41,40,213,159.683,183.222,1.0,0.0,1.0,0.173435536,9822,9822,0,9822,0,9822,0,9822,0,0,0,0,0,0
8656,24,297,189,890,7379,61,0,0,0,200,12,2,19.073448716,2536,1.0,0,24.0,1,2.038266626,1.0,26000,26000.0,17.061637716,19,17,49,152.979,195.268,1.0,0.0,1.0,0.163522279,5456,5455,0,5455,0,5455,0,5455,0,0,0,0,0,0
8657,24,297,189,890,7379,61,0,0,0,200,12,7,18.722275121,2536,1.0,0,24.0,1,2.345285587,1.0,26000,26000.0,16.358709178,20,17,50,148.815,173.43,1.0,0.0,1.0,0.902736902,5456,5455,0,5455,0,5455,0,5455,0,0,0,0,0,0
8658,24,297,189,890,7379,61,0,0,0,200,12,12,17.154901917,2536,1.0,0,24.0,1,3.053299178,1.0,26000,26000.0,17.531968532,20,17,50,158.98,183.27,1.0,0.0,1.0,0.239028474,5456,5455,0,5455,0,5455,0,5455,0,0,0,0,0,0
8659,120,260,123,982,33939,61,0,0,0,200,2,2,18.082474263,10995,1.0,0,120.0,14,2.878646911,1.0,26000,26000.0,39.788073585,99,89,358,145.61,184.916,1.0,0.0,1.0,0.183030808,13726,13725,0,13725,0,13725,0,13725,0,0,0,0,0,0
8660,120,260,123,982,33939,61,0,0,0,200,2,7,16.960329847,10995,1.0,0,120.0,14,2.676307231,1.0,26000,26000.0,19.309465695,96,89,358,145.955,185.845,1.0,0.0,1.0,0.186920272,13726,13725,0,13725,0,13725,0,13725,0,0,0,0,0,0
8661,120,260,123,982,33939,61,0,0,0,200,2,12,19.128167357,10995,1.0,0,120.0,14,2.797274114,1.0,26000,26000.0,19.989334094,94,89,358,146.007,186.517,1.0,0.0,1.0,0.181063729,13726,13725,0,13725,0,13725,0,13725,0,0,0,0,0,0
8662,54,292,185,982,16735,61,0,0,0,200,7,2,18.19238415,5555,1.0,0,54.0,4,2.125568726,1.0,26000,26000.0,18.216214751,43,40,213,160.812,172.467,1.0,0.0,1.0,0.168725769,9822,9822,0,9822,0,9822,0,9822,0,0,0,0,0,0
8663,54,292,185,982,16735,61,0,0,0,200,7,7,20.141690279,5555,1.0,0,54.0,4,2.281222467,1.0,26000,26000.0,19.24413587,41,40,213,159.683,189.639,1.0,0.0,1.0,0.166822634,9822,9822,0,9822,0,9822,0,9822,0,0,0,0,0,0
8664,54,292,185,982,16735,61,0,0,0,200,7,12,17.707276269,5555,1.0,0,54.0,4,2.155196584,1.0,26000,26000.0,17.764778,42,40,213,159.229,188.831,1.0,0.0,1.0,0.243525366,9822,9822,0,9822,0,9822,0,9822,0,0,0,0,0,0
8665,24,297,189,890,7379,61,0,0,0,200,12,2,17.561317222,2536,1.0,0,24.0,1,1.961272965,1.0,26000,26000.0,16.959914167,20,17,50,151.975,185.09,1.0,0.0,1.0,0.229479956,5456,5455,0,5455,0,5455,0,5455,0,0,0,0,0,0
8666,24,297,189,890,7379,61,0,0,0,200,12,7,17.161707451,2536,1.0,0,24.0,1,1.775494109,1.0,26000,26000.0,16.536137479,19,17,49,146.553,179.826,1.0,0.0,1.0,0.158522735,5456,5455,0,5455,0,5455,0,5455,0,0,0,0,0,0
8667,24,297,189,890,7379,61,0,0,0,200,12,12,18.385767019,2536,1.0,0,24.0,1,1.843066811,1.0,26000,26000.0,16.319797823,20,17,50,145.87,175.375,1.0,0.0,1.0,0.16935632,5456,5455,0,5455,0,5455,0,5455,0,0,0,0,0,0
8668,120,260,123,982,33939,61,0,0,2,200,2,2,18.078448898,10995,1.0,0,120.0,14,2.617940189,1.0,26000,26000.0,19.172311874,95,89,358,146.012,186.054,1.0,0.0,1.0,0.181505686,13726,13725,0,13725,0,13725,0,13725,0,0,0,0,0,0
8669,120,260,123,982,33939,61,0,0,2,200,2,7,19.510238437,10995,1.0,0,120.0,14,2.547313668,1.0,26000,26000.0,19.179872743,94,89,358,146.007,186.517,1.0,0.0,1.0,0.228765653,13726,13725,0,13725,0,13725,0,13725,0,0,0,0,0,0
8670,120,260,123,982,33939,61,0,0,2,200,2,12,19.47057684,10995,1.0,0,120.0,14,2.53588913,1.0,26000,26000.0,18.752060243,94,89,358,146.007,186.517,1.0,0.0,1.0,0.183519259,13726,13725,0,13725,0,13725,0,13725,0,0,0,0,0,0
8671,54,292,185,982,16735,61,0,0,2,200,7,2,17.221039736,5555,1.0,0,54.0,4,2.195799978,1.0,26000,26000.0,17.477922823,41,40,213,159.683,183.222,1.0,0.0,1.0,0.174281457,9822,9822,0,9822,0,9822,0,9822,0,0,0,0,0,0
8672,54,292,185,982,16735,61,0,0,2,200,7,7,18.034940629,5555,1.0,0,54.0,4,2.148615739,1.0,26000,26000.0,17.886321297,41,40,213,159.683,191.707,1.0,0.0,1.0,0.173033868,9822,9822,0,9822,0,9822,0,9822,0,0,0,0,0,0
8673,54,292,185,982,16735,61,0,0,2,200,7,12,18.987573954,5555,1.0,0,54.0,4,2.157805504,1.0,26000,26000.0,18.007306055,41,40,213,159.683,183.222,1.0,0.0,1.0,0.196696876,9822,9822,0,9822,0,9822,0,9822,0,0,0,0,0,0
8674,24,297,189,890,7379,61,0,0,2,200,12,2,18.341488483,2536,1.0,0,24.0,1,1.840384201,1.0,26000,26000.0,16.471181712,19,17,50,152.979,195.268,1.0,0.0,1.0,0.161387612,5456,5455,0,5455,0,5455,0,5455,0,0,0,0,0,0
8675,24,297,189,890,7379,61,0,0,2,200,12,7,17.675244681,2536,1.0,0,24.0,1,1.957279706,1.0,26000,26000.0,16.606158581,17,17,49,151.218,175.618,1.0,0.0,1.0,0.162223725,5456,5455,0,5455,0,5455,0,5455,0,0,0,0,0,0
8676,24,297,189,890,7379,61,0,0,2,200,12,12,18.408002806,2536,1.0,0,24.0,1,1.868515855,1.0,26000,26000.0,17.461469992,18,17,49,153.878,175.644,1.0,0.0,1.0,0.236378868,5456,5455,0,5455,0,5455,0,5455,0,0,0,0,0,0
8677,120,260,123,982,33939,61,0,0,2,200,2,2,18.007768859,10995,1.0,0,120.0,14,2.600265998,1.0,26000,26000.0,18.932782941,94,89,358,146.007,186.517,1.0,0.0,1.0,0.206943735,13726,13725,0,13725,0,13725,0,13725,0,0,0,0,0,0
8678,120,260,123,982,33939,61,0,0,2,200,2,7,18.251126712,10995,1.0,0,120.0,14,2.575872055,1.0,26000,26000.0,18.644933819,97,89,358,144.761,181.108,1.0,0.0,1.0,0.186524625,13726,13725,0,13725,0,13725,0,13725,0,0,0,0,0,0
8679,120,260,123,982,33939,61,0,0,2,200,2,12,17.949382235,10995,1.0,0,120.0,14,2.719334394,1.0,26000,26000.0,17.748412501,95,89,358,146.863,184.392,1.0,0.0,1.0,0.184202348,13726,13725,0,13725,0,13725,0,13725,0,0,0,0,0,0
8680,54,292,185,982,16735,61,0,0,2,200,7,2,18.25375869,5555,1.0,0,54.0,4,2.164927608,1.0,26000,26000.0,17.676982658,41,40,213,159.683,191.371,1.0,0.0,1.0,0.169445815,9822,9822,0,9822,0,9822,0,9822,0,0,0,0,0,0
8681,54,292,185,982,16735,61,0,0,2,200,7,7,18.196674974,5555,1.0,0,54.0,4,2.216295393,1.0,26000,26000.0,17.438855047,41,40,213,159.683,191.707,1.0,0.0,1.0,0.172459051,9822,9822,0,9822,0,9822,0,9822,0,0,0,0,0,0
8682,54,292,185,982,16735,61,0,0,2,200,7,12,19.070706262,5555,1.0,0,54.0,4,2.565791225,1.0,26000,26000.0,18.012100453,41,40,214,159.683,191.707,1.0,0.0,1.0,0.17250617,9822,9822,0,9822,0,9822,0,9822,0,0,0,0,0,0
8683,24,297,189,890,7379,61,0,0,2,200,12,2,17.948090695,2536,1.0,0,24.0,1,1.772884727,1.0,26000,26000.0,17.480525711,18,17,49,170.806,150.111,1.0,0.0,1.0,0.232007869,5456,5455,0,5455,0,5455,0,5455,0,0,0,0,0,0
8684,24,297,189,890,7379,61,0,0,2,200,12,7,17.335097466,2536,1.0,0,24.0,1,1.942935938,1.0,26000,26000.0,17.345118996,18,17,50,148.144,181.978,1.0,0.0,1.0,0.163879599,5456,5455,0,5455,0,5455,0,5455,0,0,0,0,0,0
8685,24,297,189,890,7379,61,0,0,2,200,12,12,18.203120814,2536,1.0,0,24.0,1,1.907144618,1.0,26000,26000.0,17.230912225,19,17,49,156.868,193.3,1.0,0.0,1.0,0.166020329,5456,5455,0,5455,0,5455,0,5455,0,0,0,0,0,0
8686,120,260,123,982,33939,61,0,0,2,200,2,2,18.412036251,10995,1.0,0,120.0,14,2.584342748,1.0,26000,26000.0,18.581387865,96,89,358,145.955,185.857,1.0,0.0,1.0,0.194518099,13726,13725,0,13725,0,13725,0,13725,0,0,0,0,0,0
8687,120,260,123,982,33939,61,0,0,2,200,2,7,18.596288684,10995,1.0,0,120.0,14,2.594858474,1.0,26000,26000.0,18.376005768,96,89,358,145.955,186.254,1.0,0.0,1.0,0.186836394,13726,13725,0,13725,0,13725,0,13725,0,0,0,0,0,0
8688,120,260,123,982,33939,61,0,0,2,200,2,12,18.113452838,10995,1.0,0,120.0,14,2.822658887,1.0,26000,26000.0,19.463635947,96,89,358,145.955,185.812,1.0,0.0,1.0,0.181614862,13726,13725,0,13725,0,13725,0,13725,0,0,0,0,0,0
8689,54,292,185,982,16735,61,0,0,2,200,7,2,18.468804911,5555,1.0,0,54.0,4,2.242142016,1.0,26000,26000.0,18.126528369,43,40,213,164.223,190.674,1.0,0.0,1.0,0.174986055,9822,9822,0,9822,0,9822,0,9822,0,0,0,0,0,0
8690,54,292,185,982,16735,61,0,0,2,200,7,7,17.286989169,5555,1.0,0,54.0,4,2.133982013,1.0,26000,26000.0,17.545135163,41,40,213,159.683,191.707,1.0,0.0,1.0,0.173809951,9822,9822,0,9822,0,9822,0,9822,0,0,0,0,0,0
8691,54,292,185,982,16735,61,0,0,2,200,7,12,17.626717427,5555,1.0,0,54.0,4,2.237412763,1.0,26000,26000.0,17.145202866,43,40,213,164.223,190.674,1.0,0.0,1.0,0.169649892,9822,9822,0,9822,0,9822,0,9822,0,0,0,0,0,0
8692,24,297,189,890,7379,61,0,0,2,200,12,2,17.128449759,2536,1.0,0,24.0,1,1.815431721,1.0,26000,26000.0,17.213471601,20,17,49,155.285,187.41,1.0,0.0,1.0,0.175046072,5456,5455,0,5455,0,5455,0,5455,0,0,0,0,0,0
8693,24,297,189,890,7379,61,0,0,2,200,12,7,18.924909117,2536,1.0,0,24.0,1,1.752643699,1.0,26000,26000.0,17.268743678,21,17,49,149.305,180.095,1.0,0.0,1.0,0.161739723,5456,5455,0,5455,0,5455,0,5455,0,0,0,0,0,0
8694,24,297,189,890,7379,61,0,0,2,200,12,12,18.627593827,2536,1.0,0,24.0,1,1.744016158,1.0,26000,26000.0,17.158143203,19,17,49,156.868,193.3,1.0,0.0,1.0,0.163985827,5456,5455,0,5455,0,5455,0,5455,0,0,0,0,0,0
8695,120,260,123,982,33939,61,0,0,4,200,2,2,18.713691357,10995,1.0,0,120.0,14,3.006527882,1.0,26000,26000.0,18.257362919,94,89,358,146.007,186.517,1.0,0.0,1.0,0.190624363,13726,13725,0,13725,0,13725,0,13725,0,0,0,0,0,0
8696,120,260,123,982,33939,61,0,0,4,200,2,7,17.992471909,10995,1.0,0,120.0,14,2.539473427,1.0,26000,26000.0,18.929577229,94,89,358,146.007,186.517,1.0,0.0,1.0,0.195933183,13726,13725,0,13725,0,13725,0,13725,0,0,0,0,0,0
8697,120,260,123,982,33939,61,0,0,4,200,2,12,18.175949925,10995,1.0,0,120.0,14,2.655208096,1.0,26000,26000.0,18.216444328,94,89,358,146.007,186.517,1.0,0.0,1.0,0.219467061,13726,13725,0,13725,0,13725,0,13725,0,0,0,0,0,0
8698,54,292,185,982,16735,61,0,0,4,200,7,2,17.714893074,5555,1.0,0,54.0,4,2.39073193,1.0,26000,26000.0,19.229041805,43,40,214,160.812,186.121,1.0,0.0,1.0,0.244297096,9822,9822,0,9822,0,9822,0,9822,0,0,0,0,0,0
8699,54,292,185,982,16735,61,0,0,4,200,7,7,17.693283327,5555,1.0,0,54.0,4,2.735096504,1.0,26000,26000.0,46.695602394,41,40,213,159.683,191.707,1.0,0.0,1.0,0.170725935,9822,9822,0,9822,0,9822,0,9822,0,0,0,0,0,0
8700,54,292,185,982,16735,61,0,0,4,200,7,12,18.61078886,5555,1.0,0,54.0,4,2.41590192,1.0,26000,26000.0,17.811532248,41,40,213,159.683,191.707,1.0,0.0,1.0,0.339198936,9822,9822,0,9822,0,9822,0,9822,0,0,0,0,0,0
8701,24,297,189,890,7379,61,0,0,4,200,12,2,18.149724981,2536,1.0,0,24.0,1,1.977479546,1.0,26000,26000.0,17.06910786,19,17,50,166.863,150.905,1.0,0.0,1.0,0.164291428,5456,5455,0,5455,0,5455,0,5455,0,0,0,0,0,0
8702,24,297,189,890,7379,61,0,0,4,200,12,7,17.639294326,2536,1.0,0,24.0,1,1.825170651,1.0,26000,26000.0,17.003726483,18,17,49,148.144,179.772,1.0,0.0,1.0,0.166556088,5456,5455,0,5455,0,5455,0,5455,0,0,0,0,0,0
8703,24,297,189,890,7379,61,0,0,4,200,12,12,18.238073551,2536,1.0,0,24.0,1,1.770435587,1.0,26000,26000.0,17.418778158,20,17,49,149.18,170.47,1.0,0.0,1.0,0.161838727,5456,5455,0,5455,0,5455,0,5455,0,0,0,0,0,0
8704,120,260,123,982,33939,61,0,0,4,200,2,2,18.579568972,10995,1.0,0,120.0,14,2.5393753,1.0,26000,26000.0,18.915100216,96,89,358,145.955,185.857,1.0,0.0,1.0,0.186613572,13726,13725,0,13725,0,13725,0,13725,0,0,0,0,0,0
8705,120,260,123,982,33939,61,0,0,4,200,2,7,18.81409883,10995,1.0,0,120.0,14,2.689532365,1.0,26000,26000.0,18.487251817,94,89,358,146.007,182.157,1.0,0.0,1.0,0.286515042,13726,13725,0,13725,0,13725,0,13725,0,0,0,0,0,0
8706,120,260,123,982,33939,61,0,0,4,200,2,12,18.814560724,10995,1.0,0,120.0,14,2.699390116,1.0,26000,26000.0,19.282900035,94,89,358,146.007,186.517,1.0,0.0,1.0,0.184587625,13726,13725,0,13725,0,13725,0,13725,0,0,0,0,0,0
8707,54,292,185,982,16735,61,0,0,4,200,7,2,18.624920816,5555,1.0,0,54.0,4,2.746213482,1.0,26000,26000.0,17.353201459,42,40,214,159.229,190.069,1.0,0.0,1.0,0.171110479,9822,9822,0,9822,0,9822,0,9822,0,0,0,0,0,0
8708,54,292,185,982,16735,61,0,0,4,200,7,7,18.160837826,5555,1.0,0,54.0,4,2.309170358,1.0,26000,26000.0,19.029858537,41,40,214,159.683,181.39,1.0,0.0,1.0,0.168841588,9822,9822,0,9822,0,9822,0,9822,0,0,0,0,0,0
8709,54,292,185,982,16735,61,0,0,4,200,7,12,18.378375998,5555,1.0,0,54.0,4,2.250190829,1.0,26000,26000.0,17.223818901,42,40,213,167.876,178.724,1.0,0.0,1.0,0.258324306,9822,9822,0,9822,0,9822,0,9822,0,0,0,0,0,0
8710,24,297,189,890,7379,61,0,0,4,200,12,2,17.490648486,2536,1.0,0,24.0,1,1.879612738,1.0,26000,26000.0,16.519102951,18,17,49,153.878,172.889,1.0,0.0,1.0,0.169939179,5456,5455,0,5455,0,5455,0,5455,0,0,0,0,0,0
8711,24,297,189,890,7379,61,0,0,4,200,12,7,18.249650472,2536,1.0,0,24.0,1,2.051676441,1.0,26000,26000.0,16.724345236,17,17,49,151.218,186.406,1.0,0.0,1.0,0.163410794,5456,5455,0,5455,0,5455,0,5455,0,0,0,0,0,0
8712,24,297,189,890,7379,61,0,0,4,200,12,12,18.684988527,2536,1.0,0,24.0,1,1.759821904,1.0,26000,26000.0,17.107752539,19,17,49,151.358,165.842,1.0,0.0,1.0,0.165186659,5456,5455,0,5455,0,5455,0,5455,0,0,0,0,0,0
8713,120,260,123,982,33939,61,0,0,4,200,2,2,18.996801771,10995,1.0,0,120.0,14,2.867194725,1.0,26000,26000.0,18.130157683,94,89,358,146.007,186.517,1.0,0.0,1.0,0.195520663,13726,13725,0,13725,0,13725,0,13725,0,0,0,0,0,0
8714,120,260,123,982,33939,61,0,0,4,200,2,7,18.604563723,10995,1.0,0,120.0,14,2.701166578,1.0,26000,26000.0,18.367927272,94,89,358,146.007,186.517,1.0,0.0,1.0,0.189502237,13726,13725,0,13725,0,13725,0,13725,0,0,0,0,0,0
8715,120,260,123,982,33939,61,0,0,4,200,2,12,17.422010368,10995,1.0,0,120.0,14,2.598199544,1.0,26000,26000.0,18.38091377,97,89,358,144.761,179.933,1.0,0.0,1.0,0.190374091,13726,13725,0,13725,0,13725,0,13725,0,0,0,0,0,0
8716,54,292,185,982,16735,61,0,0,4,200,7,2,18.242735389,5555,1.0,0,54.0,4,2.460837043,1.0,26000,26000.0,18.363782146,41,40,213,159.683,191.707,1.0,0.0,1.0,0.166738551,9822,9822,0,9822,0,9822,0,9822,0,0,0,0,0,0
8717,54,292,185,982,16735,61,0,0,4,200,7,7,17.949759862,5555,1.0,0,54.0,4,2.32425436,1.0,26000,26000.0,17.580487019,41,40,213,159.683,191.707,1.0,0.0,1.0,0.711360588,9822,9822,0,9822,0,9822,0,9822,0,0,0,0,0,0
8718,54,292,185,982,16735,61,0,0,4,200,7,12,18.80234787,5555,1.0,0,54.0,4,2.218283567,1.0,26000,26000.0,18.118939974,41,40,213,159.683,191.707,1.0,0.0,1.0,0.183187131,9822,9822,0,9822,0,9822,0,9822,0,0,0,0,0,0
8719,24,297,189,890,7379,61,0,0,4,200,12,2,18.141568388,2536,1.0,0,24.0,1,1.910029581,1.0,26000,26000.0,17.164560094,17,17,49,151.218,186.406,1.0,0.0,1.0,0.165883247,5456,5455,0,5455,0,5455,0,5455,0,0,0,0,0,0
8720,24,297,189,890,7379,61,0,0,4,200,12,7,18.228468962,2536,1.0,0,24.0,1,2.033546188,1.0,26000,26000.0,16.552988408,18,17,49,154.928,196.978,1.0,0.0,1.0,0.165821142,5456,5455,0,5455,0,5455,0,5455,0,0,0,0,0,0
8721,24,297,189,890,7379,61,0,0,4,200,12,12,18.078807165,2536,1.0,0,24.0,1,1.79810976,1.0,26000,26000.0,16.709747237,17,17,49,151.218,183.412,1.0,0.0,1.0,0.207044623,5456,5455,0,5455,0,5455,0,5455,0,0,0,0,0,0
8722,120,260,123,982,33939,61,0,0,6,200,2,2,17.982998841,10995,1.0,0,120.0,14,2.598533432,1.0,26000,26000.0,18.573430024,95,89,358,146.012,181.457,1.0,0.0,1.0,0.186925014,13726,13725,0,13725,0,13725,0,13725,0,0,0,0,0,0
8723,120,260,123,982,33939,61,0,0,6,200,2,7,18.276275171,10995,1.0,0,120.0,14,2.567702782,1.0,26000,26000.0,18.512766341,96,89,358,145.955,185.255,1.0,0.0,1.0,0.18762765,13726,13725,0,13725,0,13725,0,13725,0,0,0,0,0,0
8724,120,260,123,982,33939,61,0,0,6,200,2,12,18.313962148,10995,1.0,0,120.0,14,2.79279771,1.0,26000,26000.0,18.029361979,96,89,358,145.955,186.254,1.0,0.0,1.0,0.190522798,13726,13725,0,13725,0,13725,0,13725,0,0,0,0,0,0
8725,54,292,185,982,16735,61,0,0,6,200,7,2,18.981866914,5555,1.0,0,54.0,4,2.18006065,1.0,26000,26000.0,18.34642172,42,40,214,159.229,188.957,1.0,0.0,1.0,0.172305228,9822,9822,0,9822,0,9822,0,9822,0,0,0,0,0,0
8726,54,292,185,982,16735,61,0,0,6,200,7,7,18.947808323,5555,1.0,0,54.0,4,2.345777137,1.0,26000,26000.0,17.576825858,41,40,213,159.683,191.707,1.0,0.0,1.0,0.173473214,9822,9822,0,9822,0,9822,0,9822,0,0,0,0,0,0
8727,54,292,185,982,16735,61,0,0,6,200,7,12,18.132686712,5555,1.0,0,54.0,4,2.150276578,1.0,26000,26000.0,17.586982902,41,40,213,159.683,189.573,1.0,0.0,1.0,0.19465468,9822,9822,0,9822,0,9822,0,9822,0,0,0,0,0,0
8728,24,297,189,890,7379,61,0,0,6,200,12,2,17.70980524,2536,1.0,0,24.0,1,1.760155322,1.0,26000,26000.0,16.922797983,17,17,50,151.218,186.406,1.0,0.0,1.0,0.159817121,5456,5455,0,5455,0,5455,0,5455,0,0,0,0,0,0
8729,24,297,189,890,7379,61,0,0,6,200,12,7,17.548323623,2536,1.0,0,24.0,1,1.920242436,1.0,26000,26000.0,17.35576357,19,17,49,152.979,193.195,1.0,0.0,1.0,0.159155755,5456,5455,0,5455,0,5455,0,5455,0,0,0,0,0,0
8730,24,297,189,890,7379,61,0,0,6,200,12,12,19.130180196,2536,1.0,0,24.0,1,1.81042711,1.0,26000,26000.0,16.715145775,19,17,50,156.868,193.3,1.0,0.0,1.0,0.223925188,5456,5455,0,5455,0,5455,0,5455,0,0,0,0,0,0
8731,120,260,123,982,33939,61,0,0,6,200,2,2,18.929501407,10995,1.0,0,120.0,14,2.519889195,1.0,26000,26000.0,18.124916932,94,89,358,146.007,186.517,1.0,0.0,1.0,0.29123164,13726,13725,0,13725,0,13725,0,13725,0,0,0,0,0,0
8732,120,260,123,982,33939,61,0,0,6,200,2,7,18.985230012,10995,1.0,0,120.0,14,2.670187751,1.0,26000,26000.0,18.793154357,94,89,358,146.007,182.157,1.0,0.0,1.0,0.198610438,13726,13725,0,13725,0,13725,0,13725,0,0,0,0,0,0
8733,120,260,123,982,33939,61,0,0,6,200,2,12,18.518456307,10995,1.0,0,120.0,14,2.707167855,1.0,26000,26000.0,18.491746469,95,89,358,148.655,179.343,1.0,0.0,1.0,0.216633049,13726,13725,0,13725,0,13725,0,13725,0,0,0,0,0,0
8734,54,292,185,982,16735,61,0,0,6,200,7,2,18.107990002,5555,1.0,0,54.0,4,2.196447356,1.0,26000,26000.0,18.221544255,41,40,213,159.683,191.707,1.0,0.0,1.0,0.23738688,9822,9822,0,9822,0,9822,0,9822,0,0,0,0,0,0
8735,54,292,185,982,16735,61,0,0,6,200,7,7,16.998870985,5555,1.0,0,54.0,4,2.173825045,1.0,26000,26000.0,17.575821239,41,40,213,159.683,191.707,1.0,0.0,1.0,0.172005079,9822,9822,0,9822,0,9822,0,9822,0,0,0,0,0,0
8736,54,292,185,982,16735,61,0,0,6,200,7,12,18.907690923,5555,1.0,0,54.0,4,2.209899058,1.0,26000,26000.0,17.927716463,41,40,213,159.683,191.707,1.0,0.0,1.0,0.254818367,9822,9822,0,9822,0,9822,0,9822,0,0,0,0,0,0
8737,24,297,189,890,7379,61,0,0,6,200,12,2,18.236468893,2536,1.0,0,24.0,1,1.825123064,1.0,26000,26000.0,16.713683781,18,17,49,153.878,170.933,1.0,0.0,1.0,0.174211723,5456,5455,0,5455,0,5455,0,5455,0,0,0,0,0,0
