assembly_id,numSeqs,n50,smallest,largest,totLen,K,M,d,D,L,e,t,time,gz_size,ut_weight,ut_optimum,ut_max,ut_result,ut_time,brm_weight,brm_optimum,brm_max,brm_time,brm_total,brm_good,brm_bad,brm_paired,brm_unpaired,brm_proper_pair,brm_improper_pair,brm_proper_orientation,brm_improper_orientation,brm_both_mapped,brm_same_contig,brm_realistic,brm_unrealistic,brm_result,rba_weight,rba_optimum,rba_max,rba_time,rba_result,rba_query_hits,rba_target_hits,rba_mean_q_bitscore,rba_mean_t_bitscore
868,308,231,101,1637,68257,21,2,0,0,200,7,2,53.415140051,22808,1.0,0,308.0,212,3.37287195,1.0,0.0,1.0,0.256860356,17701,17700,0,17700,0,17700,0,17700,0,0,0,0,0,0,1.0,26000,26000.0,15.960284368,169,184,550,125.339,158.449
869,308,231,101,1637,68257,21,2,0,0,200,7,7,47.627509694,22808,1.0,0,308.0,212,3.404655995,1.0,0.0,1.0,0.260893204,17701,17700,0,17700,0,17700,0,17700,0,0,0,0,0,0,1.0,26000,26000.0,15.079966307,169,184,550,125.339,158.449
870,308,231,101,1637,68257,21,2,0,0,200,7,12,47.246531344,22808,1.0,0,308.0,212,3.386260919,1.0,0.0,1.0,0.263671034,17701,17700,0,17700,0,17700,0,17700,0,0,0,0,0,0,1.0,26000,26000.0,15.032086641,169,184,550,125.339,157.873
871,183,225,100,1580,39522,21,2,0,0,200,12,2,47.646842372,13420,1.0,0,183.0,127,3.18780296,1.0,0.0,1.0,0.240863632,14068,14068,0,14068,0,14068,0,14068,0,0,0,0,0,0,1.0,26000,26000.0,13.845331986,93,100,350,134.061,169.66
872,183,225,100,1580,39522,21,2,0,0,200,12,7,50.583151907,13420,1.0,0,183.0,127,3.139024476,1.0,0.0,1.0,0.235796027,14068,14068,0,14068,0,14068,0,14068,0,0,0,0,0,0,1.0,26000,26000.0,13.857358417,93,100,350,134.061,166.491
873,183,225,100,1580,39522,21,2,0,0,200,12,12,51.198853109,13420,1.0,0,183.0,127,3.202497854,1.0,0.0,1.0,0.242598478,14068,14068,0,14068,0,14068,0,14068,0,0,0,0,0,0,1.0,26000,26000.0,13.803818958,93,100,350,134.061,169.66
874,2434,189,100,2105,441108,21,2,0,0,200,2,2,52.166375889,145999,1.0,0,2434.0,1840,4.722445578,1.0,0.0,1.0,0.514443624,31353,31353,0,31353,0,31353,0,31353,0,0,0,0,0,0,1.0,26000,26000.0,18.587882017,836,1223,4274,118.725,149.251
875,2434,189,100,2105,441108,21,2,0,0,200,2,7,51.75375721,145999,1.0,0,2434.0,1840,4.743360966,1.0,0.0,1.0,0.518369187,31353,31353,0,31353,0,31353,0,31353,0,0,0,0,0,0,1.0,26000,26000.0,18.391545754,836,1223,4275,118.725,149.251
876,2434,189,100,2105,441108,21,2,0,0,200,2,12,48.634128119,145999,1.0,0,2434.0,1840,4.713910179,1.0,0.0,1.0,0.517671446,31353,31353,0,31353,0,31353,0,31353,0,0,0,0,0,0,1.0,26000,26000.0,18.648980581,836,1223,4274,118.725,149.251
877,308,231,101,1637,68257,21,2,0,0,200,7,2,50.148444589,22808,1.0,0,308.0,212,3.432873692,1.0,0.0,1.0,0.264204674,17701,17700,0,17700,0,17700,0,17700,0,0,0,0,0,0,1.0,26000,26000.0,14.847787538,169,184,551,125.339,157.932
878,308,231,101,1637,68257,21,2,0,0,200,7,7,49.06435579,22808,1.0,0,308.0,212,3.403583095,1.0,0.0,1.0,0.260579564,17701,17700,0,17700,0,17700,0,17700,0,0,0,0,0,0,1.0,26000,26000.0,15.095546434,169,184,550,125.339,155.336
879,308,231,101,1637,68257,21,2,0,0,200,7,12,50.811483305,22808,1.0,0,308.0,212,3.403724574,1.0,0.0,1.0,0.266048725,17701,17700,0,17700,0,17700,0,17700,0,0,0,0,0,0,1.0,26000,26000.0,14.895686696,169,184,550,125.339,157.873
880,183,225,100,1580,39522,21,2,0,0,200,12,2,52.859842014,13420,1.0,0,183.0,127,3.220926364,1.0,0.0,1.0,0.246801242,14068,14068,0,14068,0,14068,0,14068,0,0,0,0,0,0,1.0,26000,26000.0,13.890560936,93,100,350,134.061,169.66
881,183,225,100,1580,39522,21,2,0,0,200,12,7,48.958009486,13420,1.0,0,183.0,127,3.192398593,1.0,0.0,1.0,0.25269818,14068,14068,0,14068,0,14068,0,14068,0,0,0,0,0,0,1.0,26000,26000.0,13.904469525,93,100,350,134.061,169.66
882,183,225,100,1580,39522,21,2,0,0,200,12,12,47.933371136,13420,1.0,0,183.0,127,3.25356322,1.0,0.0,1.0,0.241675187,14068,14068,0,14068,0,14068,0,14068,0,0,0,0,0,0,1.0,26000,26000.0,13.83356001,92,100,350,134.07,167.443
883,2434,189,100,2105,441108,21,2,0,0,200,2,2,50.043954554,145999,1.0,0,2434.0,1840,4.794392397,1.0,0.0,1.0,0.513958812,31353,31353,0,31353,0,31353,0,31353,0,0,0,0,0,0,1.0,26000,26000.0,18.530512381,838,1223,4274,118.637,148.611
884,2434,189,100,2105,441108,21,2,0,0,200,2,7,50.856529559,145999,1.0,0,2434.0,1840,4.764636865,1.0,0.0,1.0,0.534593123,31353,31353,0,31353,0,31353,0,31353,0,0,0,0,0,0,1.0,26000,26000.0,18.52485889,836,1223,4274,118.725,149.251
885,2434,189,100,2105,441108,21,2,0,0,200,2,12,49.095169798,145999,1.0,0,2434.0,1840,4.72695874,1.0,0.0,1.0,0.519820337,31353,31353,0,31353,0,31353,0,31353,0,0,0,0,0,0,1.0,26000,26000.0,18.37586652,836,1223,4274,118.541,149.251
886,308,231,101,1637,68257,21,2,0,0,200,7,2,51.741491812,22808,1.0,0,308.0,212,3.36140165,1.0,0.0,1.0,0.268175208,17701,17700,0,17700,0,17700,0,17700,0,0,0,0,0,0,1.0,26000,26000.0,14.996044924,169,184,550,125.339,158.449
887,308,231,101,1637,68257,21,2,0,0,200,7,7,51.008072838,22808,1.0,0,308.0,212,3.373728315,1.0,0.0,1.0,0.265250725,17701,17700,0,17700,0,17700,0,17700,0,0,0,0,0,0,1.0,26000,26000.0,14.918395104,169,184,550,125.339,158.449
888,308,231,101,1637,68257,21,2,0,0,200,7,12,51.602648965,22808,1.0,0,308.0,212,3.417209554,1.0,0.0,1.0,0.26414202,17701,17700,0,17700,0,17700,0,17700,0,0,0,0,0,0,1.0,26000,26000.0,14.908792056,169,184,550,125.339,158.449
889,183,225,100,1580,39522,21,2,0,0,200,12,2,47.841917608,13420,1.0,0,183.0,127,3.1202319,1.0,0.0,1.0,0.24376455,14068,14068,0,14068,0,14068,0,14068,0,0,0,0,0,0,1.0,26000,26000.0,13.928389862,93,100,350,134.061,169.66
890,183,225,100,1580,39522,21,2,0,0,200,12,7,50.758322518,13420,1.0,0,183.0,127,3.166484795,1.0,0.0,1.0,0.246370302,14068,14068,0,14068,0,14068,0,14068,0,0,0,0,0,0,1.0,26000,26000.0,13.842891825,93,100,350,134.061,169.66
891,183,225,100,1580,39522,21,2,0,0,200,12,12,48.530554916,13420,1.0,0,183.0,127,3.162917074,1.0,0.0,1.0,0.2511981,14068,14068,0,14068,0,14068,0,14068,0,0,0,0,0,0,1.0,26000,26000.0,13.94199629,93,100,350,134.061,168.911
892,2434,189,100,2105,441108,21,2,0,2,200,2,2,52.675039404,145999,1.0,0,2434.0,1840,4.747555788,1.0,0.0,1.0,0.519144321,31353,31353,0,31353,0,31353,0,31353,0,0,0,0,0,0,1.0,26000,26000.0,18.711381785,836,1223,4274,118.725,148.42
893,2434,189,100,2105,441108,21,2,0,2,200,2,7,52.856542892,145999,1.0,0,2434.0,1840,4.735010744,1.0,0.0,1.0,0.516465118,31353,31353,0,31353,0,31353,0,31353,0,0,0,0,0,0,1.0,26000,26000.0,18.543763456,838,1223,4274,118.637,147.508
894,2434,189,100,2105,441108,21,2,0,2,200,2,12,51.512907284,145999,1.0,0,2434.0,1840,4.738689656,1.0,0.0,1.0,0.511540198,31353,31353,0,31353,0,31353,0,31353,0,0,0,0,0,0,1.0,26000,26000.0,18.517012597,837,1223,4274,118.682,148.017
895,308,231,101,1637,68257,21,2,0,2,200,7,2,48.320827947,22808,1.0,0,308.0,212,3.350536067,1.0,0.0,1.0,0.259016335,17701,17700,0,17700,0,17700,0,17700,0,0,0,0,0,0,1.0,26000,26000.0,14.841934941,171,184,550,128.363,154.424
896,308,231,101,1637,68257,21,2,0,2,200,7,7,47.385333155,22808,1.0,0,308.0,212,3.362911403,1.0,0.0,1.0,0.269654457,17701,17700,0,17700,0,17700,0,17700,0,0,0,0,0,0,1.0,26000,26000.0,15.072062865,169,184,550,125.339,157.948
897,308,231,101,1637,68257,21,2,0,2,200,7,12,50.474801508,22808,1.0,0,308.0,212,3.45760429,1.0,0.0,1.0,0.289849153,17701,17700,0,17700,0,17700,0,17700,0,0,0,0,0,0,1.0,26000,26000.0,14.966109218,169,184,550,125.339,158.449
898,183,225,100,1580,39522,21,2,0,2,200,12,2,50.554489218,13420,1.0,0,183.0,127,3.172816416,1.0,0.0,1.0,0.247928998,14068,14068,0,14068,0,14068,0,14068,0,0,0,0,0,0,1.0,26000,26000.0,13.885259137,93,100,350,134.061,169.66
899,183,225,100,1580,39522,21,2,0,2,200,12,7,49.413096325,13420,1.0,0,183.0,127,3.220107549,1.0,0.0,1.0,0.246176289,14068,14068,0,14068,0,14068,0,14068,0,0,0,0,0,0,1.0,26000,26000.0,14.737086016,93,100,350,134.061,164.93
900,183,225,100,1580,39522,21,2,0,2,200,12,12,50.872480965,13420,1.0,0,183.0,127,3.159510844,1.0,0.0,1.0,0.247433848,14068,14068,0,14068,0,14068,0,14068,0,0,0,0,0,0,1.0,26000,26000.0,13.892921108,93,100,350,134.061,168.865
901,2434,189,100,2105,441108,21,2,0,2,200,2,2,48.611117979,145999,1.0,0,2434.0,1840,4.778051068,1.0,0.0,1.0,0.520091121,31353,31353,0,31353,0,31353,0,31353,0,0,0,0,0,0,1.0,26000,26000.0,18.449854724,836,1223,4274,118.725,148.846
902,2434,189,100,2105,441108,21,2,0,2,200,2,7,48.503953726,145999,1.0,0,2434.0,1840,4.721156847,1.0,0.0,1.0,0.511155297,31353,31353,0,31353,0,31353,0,31353,0,0,0,0,0,0,1.0,26000,26000.0,18.50248606,836,1223,4274,118.725,149.251
903,2434,189,100,2105,441108,21,2,0,2,200,2,12,49.803409291,145999,1.0,0,2434.0,1840,4.760186005,1.0,0.0,1.0,0.53116566,31353,31353,0,31353,0,31353,0,31353,0,0,0,0,0,0,1.0,26000,26000.0,18.622472945,836,1223,4274,118.725,149.251
904,308,231,101,1637,68257,21,2,0,2,200,7,2,49.735010293,22808,1.0,0,308.0,212,3.393413161,1.0,0.0,1.0,0.261530445,17701,17700,0,17700,0,17700,0,17700,0,0,0,0,0,0,1.0,26000,26000.0,15.259671038,170,184,550,124.362,157.322
905,308,231,101,1637,68257,21,2,0,2,200,7,7,51.260189972,22808,1.0,0,308.0,212,3.356748122,1.0,0.0,1.0,0.26117476,17701,17700,0,17700,0,17700,0,17700,0,0,0,0,0,0,1.0,26000,26000.0,14.935457952,169,184,550,125.339,157.948
906,308,231,101,1637,68257,21,2,0,2,200,7,12,50.530062852,22808,1.0,0,308.0,212,3.403738165,1.0,0.0,1.0,0.271262393,17701,17700,0,17700,0,17700,0,17700,0,0,0,0,0,0,1.0,26000,26000.0,15.129159945,169,184,550,125.339,154.818
907,183,225,100,1580,39522,21,2,0,2,200,12,2,47.608925693,13420,1.0,0,183.0,127,3.155974927,1.0,0.0,1.0,0.244508948,14068,14068,0,14068,0,14068,0,14068,0,0,0,0,0,0,1.0,26000,26000.0,13.955031498,93,100,350,134.061,168.911
908,183,225,100,1580,39522,21,2,0,2,200,12,7,48.50533754,13420,1.0,0,183.0,127,3.144033231,1.0,0.0,1.0,0.244990848,14068,14068,0,14068,0,14068,0,14068,0,0,0,0,0,0,1.0,26000,26000.0,13.680030614,94,100,350,137.246,166.2
909,183,225,100,1580,39522,21,2,0,2,200,12,12,46.357452761,13420,1.0,0,183.0,127,3.231231597,1.0,0.0,1.0,0.354942152,14068,14068,0,14068,0,14068,0,14068,0,0,0,0,0,0,1.0,26000,26000.0,14.005865693,93,100,350,134.061,169.66
910,2434,189,100,2105,441108,21,2,0,2,200,2,2,49.01829321,145999,1.0,0,2434.0,1840,4.767317548,1.0,0.0,1.0,0.512332967,31353,31353,0,31353,0,31353,0,31353,0,0,0,0,0,0,1.0,26000,26000.0,18.518035627,836,1223,4274,118.725,149.251
911,2434,189,100,2105,441108,21,2,0,2,200,2,7,52.718168662,145999,1.0,0,2434.0,1840,4.731209271,1.0,0.0,1.0,0.526106953,31353,31353,0,31353,0,31353,0,31353,0,0,0,0,0,0,1.0,26000,26000.0,18.430852728,836,1223,4274,118.725,149.251
912,2434,189,100,2105,441108,21,2,0,2,200,2,12,51.231243757,145999,1.0,0,2434.0,1840,4.718453584,1.0,0.0,1.0,0.512467138,31353,31353,0,31353,0,31353,0,31353,0,0,0,0,0,0,1.0,26000,26000.0,18.385655151,836,1223,4274,118.725,149.251
913,308,231,101,1637,68257,21,2,0,2,200,7,2,48.070979655,22808,1.0,0,308.0,212,3.445420638,1.0,0.0,1.0,0.255193433,17701,17700,0,17700,0,17700,0,17700,0,0,0,0,0,0,1.0,26000,26000.0,14.773887309,169,184,550,125.339,158.449
914,308,231,101,1637,68257,21,2,0,2,200,7,7,48.532301356,22808,1.0,0,308.0,212,3.409759367,1.0,0.0,1.0,0.264150147,17701,17700,0,17700,0,17700,0,17700,0,0,0,0,0,0,1.0,26000,26000.0,15.045542335,169,184,550,125.339,157.948
915,308,231,101,1637,68257,21,2,0,2,200,7,12,50.830772286,22808,1.0,0,308.0,212,3.41331008,1.0,0.0,1.0,0.261141283,17701,17700,0,17700,0,17700,0,17700,0,0,0,0,0,0,1.0,26000,26000.0,14.792690606,170,184,550,127.275,156.498
916,183,225,100,1580,39522,21,2,0,2,200,12,2,48.664573989,13420,1.0,0,183.0,127,3.156191427,1.0,0.0,1.0,0.238079028,14068,14068,0,14068,0,14068,0,14068,0,0,0,0,0,0,1.0,26000,26000.0,13.813016067,93,100,350,131.767,169.66
917,183,225,100,1580,39522,21,2,0,2,200,12,7,51.83298351,13420,1.0,0,183.0,127,3.191967579,1.0,0.0,1.0,0.246583944,14068,14068,0,14068,0,14068,0,14068,0,0,0,0,0,0,1.0,26000,26000.0,13.740592809,92,100,350,134.07,167.426
918,183,225,100,1580,39522,21,2,0,2,200,12,12,50.561712327,13420,1.0,0,183.0,127,3.156731532,1.0,0.0,1.0,0.260287514,14068,14068,0,14068,0,14068,0,14068,0,0,0,0,0,0,1.0,26000,26000.0,14.013574063,92,100,350,134.07,166.686
919,2434,189,100,2105,441108,21,2,0,4,200,2,2,48.84780246,145999,1.0,0,2434.0,1840,4.738186547,1.0,0.0,1.0,0.516814145,31353,31353,0,31353,0,31353,0,31353,0,0,0,0,0,0,1.0,26000,26000.0,18.600102193,831,1223,4274,118.779,148.351
920,2434,189,100,2105,441108,21,2,0,4,200,2,7,49.154922638,145999,1.0,0,2434.0,1840,4.753077469,1.0,0.0,1.0,0.503871717,31353,31353,0,31353,0,31353,0,31353,0,0,0,0,0,0,1.0,26000,26000.0,18.726999066,836,1223,4274,118.725,149.251
921,2434,189,100,2105,441108,21,2,0,4,200,2,12,49.651143666,145999,1.0,0,2434.0,1840,4.760178466,1.0,0.0,1.0,0.514276861,31353,31353,0,31353,0,31353,0,31353,0,0,0,0,0,0,1.0,26000,26000.0,22.186774519,836,1223,4274,118.725,149.077
922,308,231,101,1637,68257,21,2,0,4,200,7,2,50.128522377,22808,1.0,0,308.0,212,3.385094182,1.0,0.0,1.0,0.266075225,17701,17700,0,17700,0,17700,0,17700,0,0,0,0,0,0,1.0,26000,26000.0,14.938121109,169,184,550,125.339,154.818
923,308,231,101,1637,68257,21,2,0,4,200,7,7,49.150861871,22808,1.0,0,308.0,212,3.357220793,1.0,0.0,1.0,0.255664891,17701,17700,0,17700,0,17700,0,17700,0,0,0,0,0,0,1.0,26000,26000.0,14.880188906,169,184,550,125.339,158.449
924,308,231,101,1637,68257,21,2,0,4,200,7,12,51.016630058,22808,1.0,0,308.0,212,3.422914474,1.0,0.0,1.0,0.261868947,17701,17700,0,17700,0,17700,0,17700,0,0,0,0,0,0,1.0,26000,26000.0,15.025113629,169,184,550,125.339,158.449
925,183,225,100,1580,39522,21,2,0,4,200,12,2,48.948887903,13420,1.0,0,183.0,127,3.130516529,1.0,0.0,1.0,0.23771426,14068,14068,0,14068,0,14068,0,14068,0,0,0,0,0,0,1.0,26000,26000.0,13.790936606,93,100,350,134.061,169.66
926,183,225,100,1580,39522,21,2,0,4,200,12,7,48.618688328,13420,1.0,0,183.0,127,3.127845114,1.0,0.0,1.0,0.239420624,14068,14068,0,14068,0,14068,0,14068,0,0,0,0,0,0,1.0,26000,26000.0,13.827117304,93,100,350,134.061,169.66
927,183,225,100,1580,39522,21,2,0,4,200,12,12,47.239676504,13420,1.0,0,183.0,127,3.157678019,1.0,0.0,1.0,0.247023457,14068,14068,0,14068,0,14068,0,14068,0,0,0,0,0,0,1.0,26000,26000.0,13.852258449,94,100,350,137.47,161.426
928,2434,189,100,2105,441108,21,2,0,4,200,2,2,50.578513623,145999,1.0,0,2434.0,1840,4.745268401,1.0,0.0,1.0,0.513100716,31353,31353,0,31353,0,31353,0,31353,0,0,0,0,0,0,1.0,26000,26000.0,18.671002531,838,1223,4274,118.637,148.768
929,2434,189,100,2105,441108,21,2,0,4,200,2,7,48.403373589,145999,1.0,0,2434.0,1840,4.785050328,1.0,0.0,1.0,0.514760486,31353,31353,0,31353,0,31353,0,31353,0,0,0,0,0,0,1.0,26000,26000.0,19.352006616,836,1223,4274,118.725,149.251
930,2434,189,100,2105,441108,21,2,0,4,200,2,12,49.669657945,145999,1.0,0,2434.0,1840,4.742872792,1.0,0.0,1.0,0.512865164,31353,31353,0,31353,0,31353,0,31353,0,0,0,0,0,0,1.0,26000,26000.0,18.397667242,836,1223,4274,118.725,149.181
931,308,231,101,1637,68257,21,2,0,4,200,7,2,48.193699835,22808,1.0,0,308.0,212,3.3704242,1.0,0.0,1.0,0.261422815,17701,17700,0,17700,0,17700,0,17700,0,0,0,0,0,0,1.0,26000,26000.0,15.205482185,169,184,550,125.339,158.449
932,308,231,101,1637,68257,21,2,0,4,200,7,7,49.237436683,22808,1.0,0,308.0,212,3.430059025,1.0,0.0,1.0,0.267899675,17701,17700,0,17700,0,17700,0,17700,0,0,0,0,0,0,1.0,26000,26000.0,14.889160921,169,184,550,125.339,158.449
933,308,231,101,1637,68257,21,2,0,4,200,7,12,48.354834339,22808,1.0,0,308.0,212,3.433898119,1.0,0.0,1.0,0.26239464,17701,17700,0,17700,0,17700,0,17700,0,0,0,0,0,0,1.0,26000,26000.0,15.06354488,169,184,550,125.339,157.722
934,183,225,100,1580,39522,21,2,0,4,200,12,2,49.324067875,13420,1.0,0,183.0,127,3.145809488,1.0,0.0,1.0,0.236678583,14068,14068,0,14068,0,14068,0,14068,0,0,0,0,0,0,1.0,26000,26000.0,14.206487136,93,100,350,134.061,166.976
935,183,225,100,1580,39522,21,2,0,4,200,12,7,48.550005867,13420,1.0,0,183.0,127,3.14283054,1.0,0.0,1.0,0.239181255,14068,14068,0,14068,0,14068,0,14068,0,0,0,0,0,0,1.0,26000,26000.0,13.835925649,93,100,350,134.061,161.314
936,183,225,100,1580,39522,21,2,0,4,200,12,12,47.594481534,13420,1.0,0,183.0,127,3.194696636,1.0,0.0,1.0,0.245513132,14068,14068,0,14068,0,14068,0,14068,0,0,0,0,0,0,1.0,26000,26000.0,13.813529019,93,100,350,134.061,166.491
937,2434,189,100,2105,441108,21,2,0,4,200,2,2,51.034474173,145999,1.0,0,2434.0,1840,4.754878288,1.0,0.0,1.0,0.513137192,31353,31353,0,31353,0,31353,0,31353,0,0,0,0,0,0,1.0,26000,26000.0,18.407759842,831,1223,4274,118.779,148.351
938,2434,189,100,2105,441108,21,2,0,4,200,2,7,49.39967258,145999,1.0,0,2434.0,1840,4.770633787,1.0,0.0,1.0,0.515375629,31353,31353,0,31353,0,31353,0,31353,0,0,0,0,0,0,1.0,26000,26000.0,18.194588722,836,1223,4274,118.725,149.251
939,2434,189,100,2105,441108,21,2,0,4,200,2,12,49.130540195,145999,1.0,0,2434.0,1840,4.765685885,1.0,0.0,1.0,0.527801306,31353,31353,0,31353,0,31353,0,31353,0,0,0,0,0,0,1.0,26000,26000.0,18.360183235,836,1223,4274,118.725,149.251
940,308,231,101,1637,68257,21,2,0,4,200,7,2,49.699051979,22808,1.0,0,308.0,212,3.391444901,1.0,0.0,1.0,0.268364744,17701,17700,0,17700,0,17700,0,17700,0,0,0,0,0,0,1.0,26000,26000.0,15.027543958,170,184,550,125.347,155.328
941,308,231,101,1637,68257,21,2,0,4,200,7,7,50.572985922,22808,1.0,0,308.0,212,3.354728744,1.0,0.0,1.0,0.250008832,17701,17700,0,17700,0,17700,0,17700,0,0,0,0,0,0,1.0,26000,26000.0,14.884118391,169,184,550,125.339,158.449
942,308,231,101,1637,68257,21,2,0,4,200,7,12,49.319350256,22808,1.0,0,308.0,212,3.396161111,1.0,0.0,1.0,0.266984098,17701,17700,0,17700,0,17700,0,17700,0,0,0,0,0,0,1.0,26000,26000.0,15.00870558,169,184,550,125.339,157.932
943,183,225,100,1580,39522,21,2,0,4,200,12,2,48.25337647,13420,1.0,0,183.0,127,3.216489023,1.0,0.0,1.0,0.247312036,14068,14068,0,14068,0,14068,0,14068,0,0,0,0,0,0,1.0,26000,26000.0,13.91399874,92,100,350,134.07,167.443
944,183,225,100,1580,39522,21,2,0,4,200,12,7,48.414579428,13420,1.0,0,183.0,127,3.157053974,1.0,0.0,1.0,0.24511836,14068,14068,0,14068,0,14068,0,14068,0,0,0,0,0,0,1.0,26000,26000.0,13.906056093,93,100,350,134.061,169.66
945,183,225,100,1580,39522,21,2,0,4,200,12,12,48.78467206,13420,1.0,0,183.0,127,3.130123462,1.0,0.0,1.0,0.239538377,14068,14068,0,14068,0,14068,0,14068,0,0,0,0,0,0,1.0,26000,26000.0,13.72265144,93,100,350,134.061,169.66
946,2434,189,100,2105,441108,21,2,0,6,200,2,2,50.309190083,145999,1.0,0,2434.0,1840,4.748735935,1.0,0.0,1.0,0.514938943,31353,31353,0,31353,0,31353,0,31353,0,0,0,0,0,0,1.0,26000,26000.0,18.419567639,836,1223,4274,118.725,149.077
947,2434,189,100,2105,441108,21,2,0,6,200,2,7,50.390999769,145999,1.0,0,2434.0,1840,4.746850879,1.0,0.0,1.0,0.524222946,31353,31353,0,31353,0,31353,0,31353,0,0,0,0,0,0,1.0,26000,26000.0,18.50008777,831,1223,4274,118.779,148.351
948,2434,189,100,2105,441108,21,2,0,6,200,2,12,50.950838464,145999,1.0,0,2434.0,1840,4.741993829,1.0,0.0,1.0,0.524470151,31353,31353,0,31353,0,31353,0,31353,0,0,0,0,0,0,1.0,26000,26000.0,18.482569779,836,1223,4274,118.725,149.251
949,308,231,101,1637,68257,21,2,0,6,200,7,2,46.226696425,22808,1.0,0,308.0,212,3.417540126,1.0,0.0,1.0,0.260384446,17701,17700,0,17700,0,17700,0,17700,0,0,0,0,0,0,1.0,26000,26000.0,15.063329881,169,184,550,125.339,157.932
950,308,231,101,1637,68257,21,2,0,6,200,7,7,48.46329942,22808,1.0,0,308.0,212,3.403062492,1.0,0.0,1.0,0.273710115,17701,17700,0,17700,0,17700,0,17700,0,0,0,0,0,0,1.0,26000,26000.0,15.148857436,169,184,550,125.339,155.336
951,308,231,101,1637,68257,21,2,0,6,200,7,12,49.024117922,22808,1.0,0,308.0,212,3.442334534,1.0,0.0,1.0,0.263730307,17701,17700,0,17700,0,17700,0,17700,0,0,0,0,0,0,1.0,26000,26000.0,15.077087576,169,184,550,125.339,158.449
952,183,225,100,1580,39522,21,2,0,6,200,12,2,49.705498214,13420,1.0,0,183.0,127,3.224622434,1.0,0.0,1.0,0.247868665,14068,14068,0,14068,0,14068,0,14068,0,0,0,0,0,0,1.0,26000,26000.0,13.885355971,93,100,350,134.061,161.314
953,183,225,100,1580,39522,21,2,0,6,200,12,7,48.632741747,13420,1.0,0,183.0,127,3.183902676,1.0,0.0,1.0,0.238115441,14068,14068,0,14068,0,14068,0,14068,0,0,0,0,0,0,1.0,26000,26000.0,13.971811716,93,100,350,134.061,169.66
954,183,225,100,1580,39522,21,2,0,6,200,12,12,47.768385451,13420,1.0,0,183.0,127,3.097746437,1.0,0.0,1.0,0.250947835,14068,14068,0,14068,0,14068,0,14068,0,0,0,0,0,0,1.0,26000,26000.0,14.033415782,93,100,350,134.061,169.66
955,2434,189,100,2105,441108,21,2,0,6,200,2,2,50.221990342,145999,1.0,0,2434.0,1840,4.724849223,1.0,0.0,1.0,0.515958587,31353,31353,0,31353,0,31353,0,31353,0,0,0,0,0,0,1.0,26000,26000.0,18.22837259,836,1223,4274,118.725,149.251
956,2434,189,100,2105,441108,21,2,0,6,200,2,7,50.990340402,145999,1.0,0,2434.0,1840,4.711734873,1.0,0.0,1.0,0.519874845,31353,31353,0,31353,0,31353,0,31353,0,0,0,0,0,0,1.0,26000,26000.0,18.721822536,836,1223,4274,118.725,149.251
957,2434,189,100,2105,441108,21,2,0,6,200,2,12,50.217442655,145999,1.0,0,2434.0,1840,4.766286632,1.0,0.0,1.0,0.514548753,31353,31353,0,31353,0,31353,0,31353,0,0,0,0,0,0,1.0,26000,26000.0,19.618118508,836,1223,4274,118.725,149.251
958,308,231,101,1637,68257,21,2,0,6,200,7,2,51.199248205,22808,1.0,0,308.0,212,3.371633929,1.0,0.0,1.0,0.259864656,17701,17700,0,17700,0,17700,0,17700,0,0,0,0,0,0,1.0,26000,26000.0,14.903023804,169,184,550,125.339,157.932
959,308,231,101,1637,68257,21,2,0,6,200,7,7,50.066698902,22808,1.0,0,308.0,212,3.373257488,1.0,0.0,1.0,0.27936403,17701,17700,0,17700,0,17700,0,17700,0,0,0,0,0,0,1.0,26000,26000.0,14.933838495,169,184,550,125.339,158.449
960,308,231,101,1637,68257,21,2,0,6,200,7,12,49.675307969,22808,1.0,0,308.0,212,3.380332059,1.0,0.0,1.0,0.265748439,17701,17700,0,17700,0,17700,0,17700,0,0,0,0,0,0,1.0,26000,26000.0,15.114381929,169,184,550,125.339,158.449
961,183,225,100,1580,39522,21,2,0,6,200,12,2,49.08023001,13420,1.0,0,183.0,127,3.169581844,1.0,0.0,1.0,0.238027333,14068,14068,0,14068,0,14068,0,14068,0,0,0,0,0,0,1.0,26000,26000.0,14.079312162,93,100,350,134.061,169.66
962,183,225,100,1580,39522,21,2,0,6,200,12,7,48.969268496,13420,1.0,0,183.0,127,3.144027478,1.0,0.0,1.0,0.244074238,14068,14068,0,14068,0,14068,0,14068,0,0,0,0,0,0,1.0,26000,26000.0,14.087794445,93,100,350,134.061,169.66
963,183,225,100,1580,39522,21,2,0,6,200,12,12,47.539349648,13420,1.0,0,183.0,127,3.207534766,1.0,0.0,1.0,0.245191679,14068,14068,0,14068,0,14068,0,14068,0,0,0,0,0,0,1.0,26000,26000.0,14.008748287,93,100,350,134.061,169.66
964,2434,189,100,2105,441108,21,2,0,6,200,2,2,51.332744266,145999,1.0,0,2434.0,1840,4.770547663,1.0,0.0,1.0,0.513131432,31353,31353,0,31353,0,31353,0,31353,0,0,0,0,0,0,1.0,26000,26000.0,18.738679413,836,1223,4274,118.725,149.251
965,2434,189,100,2105,441108,21,2,0,6,200,2,7,50.203594316,145999,1.0,0,2434.0,1840,4.75421289,1.0,0.0,1.0,0.518180152,31353,31353,0,31353,0,31353,0,31353,0,0,0,0,0,0,1.0,26000,26000.0,18.686869567,836,1223,4274,118.725,149.167
